customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnProbability,PredictedChurn,RiskLevel,HighValueCustomer,RetentionPriority,RecommendedAction,PriorityOrder
5150-ITWWB,Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,0,0.9348272477316887,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement,1
6242-MBHPK,Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2326.05,0,0.8124574622876417,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
2080-CAZNM,Female,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,0,0.8113782744011112,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
6267-DCFFZ,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.05,2627.2,0,0.8113621968365572,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
5692-ICXLW,Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,0,0.8105606274445026,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
5339-PXDVH,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,0,0.8091550349400638,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement,1
4686-UXDML,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.85,1992.55,0,0.8054983118016794,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
9133-AYJZG,Female,0,No,No,23,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249.1,0,0.804964486213161,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
4583-PARNH,Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.55,1540.05,0,0.8049185523142147,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
3588-WSTTJ,Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3554.6,0,0.8047468430540488,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
3211-AAPKX,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55,2031.95,0,0.8036986879288379,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Promote bundled online security services,1
7714-YXSMB,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.5,2599.95,0,0.8032832997863576,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
0447-RXSGD,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,0,0.8030217743571011,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
3597-MVHJT,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,0,0.8029820589595709,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,0,0.8015323530167341,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
4998-IKFSE,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.45,3096.9,0,0.8014310454028262,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
6137-NICCO,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.05,518.75,0,0.8001134512797344,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Provide proactive onboarding and early engagement | Conduct plan review or provide personalized retention offer,1
5091-HFAZW,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,168.5,0,0.7995511643538484,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement,1
8818-DOPVL,Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,0,0.7987391444204065,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
5899-OUVKV,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2979.2,0,0.7975850974671502,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
4647-MUZON,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.95,1745.5,0,0.797322526002095,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
6088-BXMRG,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,3089.6,0,0.7957971666469639,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
7379-FNIUJ,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.2,198.5,0,0.7955811501282197,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement,1
9129-UXERG,Female,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.6,1806.35,0,0.7954757024287317,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Promote bundled online security services,1
3644-QXEHN,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,1334.45,0,0.7948835311396801,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
4716-HHKQH,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.05,2172.05,0,0.7944958041925521,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
0899-LIIBW,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,0,0.7921033705622289,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
8118-TJAFG,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,906.85,0,0.7912192384007567,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement,1
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,0.7912033222506906,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
0147-ESWWR,Female,1,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,3949.15,0,0.790690577688948,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
0848-ZGQIJ,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,0,0.7904540198676588,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
7422-WNBTY,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,0,0.7902508593241668,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
0093-EXYQL,Female,1,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,0,0.7885515130090198,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
5482-VXSXJ,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,0,0.7876076291832614,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
1932-UEDCX,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,3270.25,0,0.7873615054856048,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
7426-RHZGU,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,827.45,0,0.786502641729668,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Provide proactive onboarding and early engagement | Conduct plan review or provide personalized retention offer,1
3771-PZOBW,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.7,1781.35,0,0.7860672018574161,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
3003-CMDUU,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,0,0.7856906129169486,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
2603-HVKCG,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,0,0.78552104110411,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
3384-CTMSF,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.1,5135.15,0,0.785413023719091,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
7748-UMTRK,Female,1,No,Yes,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,2974.5,0,0.7850900756161634,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
6559-PDZLR,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,0,0.7850360027510529,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
2824-MYYBN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,3314.15,0,0.7845698222105942,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
0434-CSFON,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,4707.1,0,0.7845116407176923,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
5183-SNMJQ,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,0,0.7845044952244139,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Provide proactive onboarding and early engagement | Conduct plan review or provide personalized retention offer,1
4183-MYFRB,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.05,1862.9,0,0.7837233500974969,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
7952-OBOYL,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,0,0.7787911091742562,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Provide proactive onboarding and early engagement | Conduct plan review or provide personalized retention offer,1
5439-WIKXB,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,0,0.7786086230900657,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
9058-MJLZC,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.6,2283.15,0,0.7780471516643811,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
6645-MXQJT,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,97.1,184.15,0,0.7769867451501343,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement,1
2832-KJCRD,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,0,0.7764186015830563,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
9093-FPDLG,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.2,999.9,0,0.7760825700076908,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Provide proactive onboarding and early engagement,1
3312-UUMZW,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,0,0.7742679812844113,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
5119-KEPFY,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,3440.25,0,0.7742134403856898,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Conduct plan review or provide personalized retention offer | Offer trial or discounted technical support,1
7901-TBKJX,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,0,0.7704293274344148,1,Very High Risk,True,Priority 1,Offer incentive to move to a long-term contract | Encourage automatic payment adoption | Conduct plan review or provide personalized retention offer,1
